block_id,vol_id,tile_idx,d,h,w,density,target,path
5457,682,1,14,14,14,1.000000,GPU,blocks/blk_0005457.npy
5458,682,2,14,14,14,0.997449,GPU,blocks/blk_0005458.npy
5459,682,3,14,14,14,1.000000,GPU,blocks/blk_0005459.npy
5460,682,4,14,14,14,1.000000,GPU,blocks/blk_0005460.npy
5461,682,5,14,14,14,1.000000,GPU,blocks/blk_0005461.npy
5462,682,6,14,14,14,0.999636,GPU,blocks/blk_0005462.npy
5463,682,7,14,14,14,1.000000,GPU,blocks/blk_0005463.npy
5464,683,0,14,14,14,1.000000,GPU,blocks/blk_0005464.npy
5465,683,1,14,14,14,1.000000,GPU,blocks/blk_0005465.npy
5466,683,2,14,14,14,0.999271,GPU,blocks/blk_0005466.npy
5467,683,3,14,14,14,0.999636,GPU,blocks/blk_0005467.npy
5468,683,4,14,14,14,1.000000,GPU,blocks/blk_0005468.npy
5469,683,5,14,14,14,0.999271,GPU,blocks/blk_0005469.npy
5470,683,6,14,14,14,0.999271,GPU,blocks/blk_0005470.npy
5471,683,7,14,14,14,1.000000,GPU,blocks/blk_0005471.npy
5472,684,0,14,14,14,1.000000,GPU,blocks/blk_0005472.npy
5473,684,1,14,14,14,1.000000,GPU,blocks/blk_0005473.npy
5474,684,2,14,14,14,1.000000,GPU,blocks/blk_0005474.npy
5475,684,3,14,14,14,1.000000,GPU,blocks/blk_0005475.npy
5476,684,4,14,14,14,0.928207,GPU,blocks/blk_0005476.npy
5477,684,5,14,14,14,0.927843,GPU,blocks/blk_0005477.npy
5478,684,6,14,14,14,0.927843,GPU,blocks/blk_0005478.npy
5479,684,7,14,14,14,0.928571,GPU,blocks/blk_0005479.npy
5480,685,0,14,14,14,0.990525,GPU,blocks/blk_0005480.npy
5481,685,1,14,14,14,0.724854,GPU,blocks/blk_0005481.npy
5482,685,2,14,14,14,0.978863,GPU,blocks/blk_0005482.npy
5483,685,3,14,14,14,0.947886,GPU,blocks/blk_0005483.npy
5484,685,4,14,14,14,1.000000,GPU,blocks/blk_0005484.npy
5485,685,5,14,14,14,0.737245,GPU,blocks/blk_0005485.npy
5486,685,6,14,14,14,0.986516,GPU,blocks/blk_0005486.npy
5487,685,7,14,14,14,0.926749,GPU,blocks/blk_0005487.npy
5488,686,0,14,14,14,0.890306,GPU,blocks/blk_0005488.npy
5489,686,1,14,14,14,0.928571,GPU,blocks/blk_0005489.npy
5490,686,2,14,14,14,0.678571,GPU,blocks/blk_0005490.npy
5491,686,3,14,14,14,0.928571,GPU,blocks/blk_0005491.npy
5492,686,4,14,14,14,0.462099,GPU,blocks/blk_0005492.npy
5493,686,5,14,14,14,0.928571,GPU,blocks/blk_0005493.npy
5494,686,6,14,14,14,0.174198,CPU,blocks/blk_0005494.npy
5495,686,7,14,14,14,0.845845,GPU,blocks/blk_0005495.npy
5496,687,0,14,14,14,0.999636,GPU,blocks/blk_0005496.npy
5497,687,1,14,14,14,0.990160,GPU,blocks/blk_0005497.npy
5498,687,2,14,14,14,0.998907,GPU,blocks/blk_0005498.npy
5499,687,3,14,14,14,0.997813,GPU,blocks/blk_0005499.npy
5500,687,4,14,14,14,0.999271,GPU,blocks/blk_0005500.npy
5501,687,5,14,14,14,0.999271,GPU,blocks/blk_0005501.npy
5502,687,6,14,14,14,0.998178,GPU,blocks/blk_0005502.npy
5503,687,7,14,14,14,0.997813,GPU,blocks/blk_0005503.npy
5504,688,0,14,14,14,0.963921,GPU,blocks/blk_0005504.npy
5505,688,1,14,14,14,0.682945,GPU,blocks/blk_0005505.npy
5506,688,2,14,14,14,0.729227,GPU,blocks/blk_0005506.npy
5507,688,3,14,14,14,0.590743,GPU,blocks/blk_0005507.npy
5508,688,4,14,14,14,0.907434,GPU,blocks/blk_0005508.npy
5509,688,5,14,14,14,0.758382,GPU,blocks/blk_0005509.npy
5510,688,6,14,14,14,0.687318,GPU,blocks/blk_0005510.npy
5511,688,7,14,14,14,0.682945,GPU,blocks/blk_0005511.npy
5512,689,0,14,14,14,0.997085,GPU,blocks/blk_0005512.npy
5513,689,1,14,14,14,1.000000,GPU,blocks/blk_0005513.npy
5514,689,2,14,14,14,0.972303,GPU,blocks/blk_0005514.npy
5515,689,3,14,14,14,0.957726,GPU,blocks/blk_0005515.npy
5516,689,4,14,14,14,0.990525,GPU,blocks/blk_0005516.npy
5517,689,5,14,14,14,1.000000,GPU,blocks/blk_0005517.npy
5518,689,6,14,14,14,0.934767,GPU,blocks/blk_0005518.npy
5519,689,7,14,14,14,1.000000,GPU,blocks/blk_0005519.npy
5520,690,0,14,14,14,1.000000,GPU,blocks/blk_0005520.npy
5521,690,1,14,14,14,1.000000,GPU,blocks/blk_0005521.npy
5522,690,2,14,14,14,1.000000,GPU,blocks/blk_0005522.npy
5523,690,3,14,14,14,1.000000,GPU,blocks/blk_0005523.npy
5524,690,4,14,14,14,0.928571,GPU,blocks/blk_0005524.npy
5525,690,5,14,14,14,0.928571,GPU,blocks/blk_0005525.npy
5526,690,6,14,14,14,0.928571,GPU,blocks/blk_0005526.npy
5527,690,7,14,14,14,0.928571,GPU,blocks/blk_0005527.npy
5528,691,0,14,14,14,0.694606,GPU,blocks/blk_0005528.npy
5529,691,1,14,14,14,0.526968,GPU,blocks/blk_0005529.npy
5530,691,2,14,14,14,0.496720,GPU,blocks/blk_0005530.npy
5531,691,3,14,14,14,0.736880,GPU,blocks/blk_0005531.npy
5532,691,4,14,14,14,0.992711,GPU,blocks/blk_0005532.npy
5533,691,5,14,14,14,0.825437,GPU,blocks/blk_0005533.npy
5534,691,6,14,14,14,0.501458,GPU,blocks/blk_0005534.npy
5535,691,7,14,14,14,0.657799,GPU,blocks/blk_0005535.npy
5536,692,0,14,14,14,1.000000,GPU,blocks/blk_0005536.npy
5537,692,1,14,14,14,1.000000,GPU,blocks/blk_0005537.npy
5538,692,2,14,14,14,1.000000,GPU,blocks/blk_0005538.npy
5539,692,3,14,14,14,0.999636,GPU,blocks/blk_0005539.npy
5540,692,4,14,14,14,1.000000,GPU,blocks/blk_0005540.npy
5541,692,5,14,14,14,1.000000,GPU,blocks/blk_0005541.npy
5542,692,6,14,14,14,1.000000,GPU,blocks/blk_0005542.npy
5543,692,7,14,14,14,1.000000,GPU,blocks/blk_0005543.npy
5544,693,0,14,14,14,1.000000,GPU,blocks/blk_0005544.npy
5545,693,1,14,14,14,1.000000,GPU,blocks/blk_0005545.npy
5546,693,2,14,14,14,1.000000,GPU,blocks/blk_0005546.npy
5547,693,3,14,14,14,1.000000,GPU,blocks/blk_0005547.npy
5548,693,4,14,14,14,1.000000,GPU,blocks/blk_0005548.npy
5549,693,5,14,14,14,0.999636,GPU,blocks/blk_0005549.npy
5550,693,6,14,14,14,1.000000,GPU,blocks/blk_0005550.npy
5551,693,7,14,14,14,1.000000,GPU,blocks/blk_0005551.npy
5552,694,0,14,14,14,1.000000,GPU,blocks/blk_0005552.npy
5553,694,1,14,14,14,0.958819,GPU,blocks/blk_0005553.npy
5554,694,2,14,14,14,1.000000,GPU,blocks/blk_0005554.npy
5555,694,3,14,14,14,0.781341,GPU,blocks/blk_0005555.npy
5556,694,4,14,14,14,1.000000,GPU,blocks/blk_0005556.npy
5557,694,5,14,14,14,0.905248,GPU,blocks/blk_0005557.npy
5558,694,6,14,14,14,1.000000,GPU,blocks/blk_0005558.npy
5559,694,7,14,14,14,0.862974,GPU,blocks/blk_0005559.npy
5560,695,0,14,14,14,1.000000,GPU,blocks/blk_0005560.npy
5561,695,1,14,14,14,1.000000,GPU,blocks/blk_0005561.npy
5562,695,2,14,14,14,0.926020,GPU,blocks/blk_0005562.npy
5563,695,3,14,14,14,0.730685,GPU,blocks/blk_0005563.npy
5564,695,4,14,14,14,1.000000,GPU,blocks/blk_0005564.npy
5565,695,5,14,14,14,0.994898,GPU,blocks/blk_0005565.npy
5566,695,6,14,14,14,0.926385,GPU,blocks/blk_0005566.npy
5567,695,7,14,14,14,0.753280,GPU,blocks/blk_0005567.npy
5568,696,0,14,14,14,0.995627,GPU,blocks/blk_0005568.npy
5569,696,1,14,14,14,0.999636,GPU,blocks/blk_0005569.npy
5570,696,2,14,14,14,0.928207,GPU,blocks/blk_0005570.npy
5571,696,3,14,14,14,0.928207,GPU,blocks/blk_0005571.npy
5572,696,4,14,14,14,0.986516,GPU,blocks/blk_0005572.npy
5573,696,5,14,14,14,0.999271,GPU,blocks/blk_0005573.npy
5574,696,6,14,14,14,0.927114,GPU,blocks/blk_0005574.npy
5575,696,7,14,14,14,0.927843,GPU,blocks/blk_0005575.npy
5576,697,0,14,14,14,0.997813,GPU,blocks/blk_0005576.npy
5577,697,1,14,14,14,1.000000,GPU,blocks/blk_0005577.npy
5578,697,2,14,14,14,0.999636,GPU,blocks/blk_0005578.npy
5579,697,3,14,14,14,0.727405,GPU,blocks/blk_0005579.npy
5580,697,4,14,14,14,0.989796,GPU,blocks/blk_0005580.npy
5581,697,5,14,14,14,0.913994,GPU,blocks/blk_0005581.npy
5582,697,6,14,14,14,0.990160,GPU,blocks/blk_0005582.npy
5583,697,7,14,14,14,0.734329,GPU,blocks/blk_0005583.npy
5584,698,0,14,14,14,1.000000,GPU,blocks/blk_0005584.npy
5585,698,1,14,14,14,0.994169,GPU,blocks/blk_0005585.npy
5586,698,2,14,14,14,1.000000,GPU,blocks/blk_0005586.npy
5587,698,3,14,14,14,1.000000,GPU,blocks/blk_0005587.npy
5588,698,4,14,14,14,1.000000,GPU,blocks/blk_0005588.npy
5589,698,5,14,14,14,0.984694,GPU,blocks/blk_0005589.npy
5590,698,6,14,14,14,0.996356,GPU,blocks/blk_0005590.npy
5591,698,7,14,14,14,1.000000,GPU,blocks/blk_0005591.npy
5592,699,0,14,14,14,0.982872,GPU,blocks/blk_0005592.npy
5593,699,1,14,14,14,0.993076,GPU,blocks/blk_0005593.npy
5594,699,2,14,14,14,0.943878,GPU,blocks/blk_0005594.npy
5595,699,3,14,14,14,0.924198,GPU,blocks/blk_0005595.npy
5596,699,4,14,14,14,0.997449,GPU,blocks/blk_0005596.npy
5597,699,5,14,14,14,0.999636,GPU,blocks/blk_0005597.npy
5598,699,6,14,14,14,0.996356,GPU,blocks/blk_0005598.npy
5599,699,7,14,14,14,0.998542,GPU,blocks/blk_0005599.npy
5600,700,0,14,14,14,1.000000,GPU,blocks/blk_0005600.npy
5601,700,1,14,14,14,1.000000,GPU,blocks/blk_0005601.npy
5602,700,2,14,14,14,0.999636,GPU,blocks/blk_0005602.npy
5603,700,3,14,14,14,1.000000,GPU,blocks/blk_0005603.npy
5604,700,4,14,14,14,0.998542,GPU,blocks/blk_0005604.npy
5605,700,5,14,14,14,0.997085,GPU,blocks/blk_0005605.npy
5606,700,6,14,14,14,0.997813,GPU,blocks/blk_0005606.npy
5607,700,7,14,14,14,1.000000,GPU,blocks/blk_0005607.npy
5608,701,0,14,14,14,1.000000,GPU,blocks/blk_0005608.npy
5609,701,1,14,14,14,1.000000,GPU,blocks/blk_0005609.npy
5610,701,2,14,14,14,1.000000,GPU,blocks/blk_0005610.npy
5611,701,3,14,14,14,1.000000,GPU,blocks/blk_0005611.npy
5612,701,4,14,14,14,1.000000,GPU,blocks/blk_0005612.npy
5613,701,5,14,14,14,0.999636,GPU,blocks/blk_0005613.npy
5614,701,6,14,14,14,0.999271,GPU,blocks/blk_0005614.npy
5615,701,7,14,14,14,1.000000,GPU,blocks/blk_0005615.npy
5616,702,0,14,14,14,0.995627,GPU,blocks/blk_0005616.npy
5617,702,1,14,14,14,1.000000,GPU,blocks/blk_0005617.npy
5618,702,2,14,14,14,0.999636,GPU,blocks/blk_0005618.npy
5619,702,3,14,14,14,1.000000,GPU,blocks/blk_0005619.npy
5620,702,4,14,14,14,0.974854,GPU,blocks/blk_0005620.npy
5621,702,5,14,14,14,0.999636,GPU,blocks/blk_0005621.npy
5622,702,6,14,14,14,0.996720,GPU,blocks/blk_0005622.npy
5623,702,7,14,14,14,0.999636,GPU,blocks/blk_0005623.npy
5624,703,0,14,14,14,0.790816,GPU,blocks/blk_0005624.npy
5625,703,1,14,14,14,0.469023,GPU,blocks/blk_0005625.npy
5626,703,2,14,14,14,0.668003,GPU,blocks/blk_0005626.npy
5627,703,3,14,14,14,0.725583,GPU,blocks/blk_0005627.npy
5628,703,4,14,14,14,0.891035,GPU,blocks/blk_0005628.npy
5629,703,5,14,14,14,0.547741,GPU,blocks/blk_0005629.npy
5630,703,6,14,14,14,0.700437,GPU,blocks/blk_0005630.npy
5631,703,7,14,14,14,0.579446,GPU,blocks/blk_0005631.npy
5632,704,0,14,14,14,0.998542,GPU,blocks/blk_0005632.npy
5633,704,1,14,14,14,0.996356,GPU,blocks/blk_0005633.npy
5634,704,2,14,14,14,1.000000,GPU,blocks/blk_0005634.npy
5635,704,3,14,14,14,0.999636,GPU,blocks/blk_0005635.npy
5636,704,4,14,14,14,0.930029,GPU,blocks/blk_0005636.npy
5637,704,5,14,14,14,0.999636,GPU,blocks/blk_0005637.npy
5638,704,6,14,14,14,1.000000,GPU,blocks/blk_0005638.npy
5639,704,7,14,14,14,1.000000,GPU,blocks/blk_0005639.npy
5640,705,0,14,14,14,1.000000,GPU,blocks/blk_0005640.npy
5641,705,1,14,14,14,1.000000,GPU,blocks/blk_0005641.npy
5642,705,2,14,14,14,1.000000,GPU,blocks/blk_0005642.npy
5643,705,3,14,14,14,0.998907,GPU,blocks/blk_0005643.npy
5644,705,4,14,14,14,1.000000,GPU,blocks/blk_0005644.npy
5645,705,5,14,14,14,0.999636,GPU,blocks/blk_0005645.npy
5646,705,6,14,14,14,1.000000,GPU,blocks/blk_0005646.npy
5647,705,7,14,14,14,1.000000,GPU,blocks/blk_0005647.npy
5648,706,0,14,14,14,1.000000,GPU,blocks/blk_0005648.npy
5649,706,1,14,14,14,1.000000,GPU,blocks/blk_0005649.npy
5650,706,2,14,14,14,1.000000,GPU,blocks/blk_0005650.npy
5651,706,3,14,14,14,1.000000,GPU,blocks/blk_0005651.npy
5652,706,4,14,14,14,1.000000,GPU,blocks/blk_0005652.npy
5653,706,5,14,14,14,1.000000,GPU,blocks/blk_0005653.npy
5654,706,6,14,14,14,0.998907,GPU,blocks/blk_0005654.npy
5655,706,7,14,14,14,1.000000,GPU,blocks/blk_0005655.npy
5656,707,0,14,14,14,0.997449,GPU,blocks/blk_0005656.npy
5657,707,1,14,14,14,0.533892,GPU,blocks/blk_0005657.npy
5658,707,2,14,14,14,0.998178,GPU,blocks/blk_0005658.npy
5659,707,3,14,14,14,0.842930,GPU,blocks/blk_0005659.npy
5660,707,4,14,14,14,0.881924,GPU,blocks/blk_0005660.npy
5661,707,5,14,14,14,0.557580,GPU,blocks/blk_0005661.npy
5662,707,6,14,14,14,0.976676,GPU,blocks/blk_0005662.npy
5663,707,7,14,14,14,0.569606,GPU,blocks/blk_0005663.npy
5664,708,0,14,14,14,1.000000,GPU,blocks/blk_0005664.npy
5665,708,1,14,14,14,0.999636,GPU,blocks/blk_0005665.npy
5666,708,2,14,14,14,1.000000,GPU,blocks/blk_0005666.npy
5667,708,3,14,14,14,0.999636,GPU,blocks/blk_0005667.npy
5668,708,4,14,14,14,1.000000,GPU,blocks/blk_0005668.npy
5669,708,5,14,14,14,1.000000,GPU,blocks/blk_0005669.npy
5670,708,6,14,14,14,1.000000,GPU,blocks/blk_0005670.npy
5671,708,7,14,14,14,0.999636,GPU,blocks/blk_0005671.npy
5672,709,0,14,14,14,0.985423,GPU,blocks/blk_0005672.npy
5673,709,1,14,14,14,0.971939,GPU,blocks/blk_0005673.npy
5674,709,2,14,14,14,0.452988,GPU,blocks/blk_0005674.npy
5675,709,3,14,14,14,0.368805,GPU,blocks/blk_0005675.npy
5676,709,4,14,14,14,0.927843,GPU,blocks/blk_0005676.npy
5677,709,5,14,14,14,0.915816,GPU,blocks/blk_0005677.npy
5678,709,6,14,14,14,0.909257,GPU,blocks/blk_0005678.npy
5679,709,7,14,14,14,0.861516,GPU,blocks/blk_0005679.npy
5680,710,0,14,14,14,1.000000,GPU,blocks/blk_0005680.npy
5681,710,1,14,14,14,0.999636,GPU,blocks/blk_0005681.npy
5682,710,2,14,14,14,0.999271,GPU,blocks/blk_0005682.npy
5683,710,3,14,14,14,1.000000,GPU,blocks/blk_0005683.npy
5684,710,4,14,14,14,1.000000,GPU,blocks/blk_0005684.npy
5685,710,5,14,14,14,0.999636,GPU,blocks/blk_0005685.npy
5686,710,6,14,14,14,0.997813,GPU,blocks/blk_0005686.npy
5687,710,7,14,14,14,0.999636,GPU,blocks/blk_0005687.npy
5688,711,0,14,14,14,0.999636,GPU,blocks/blk_0005688.npy
5689,711,1,14,14,14,0.999271,GPU,blocks/blk_0005689.npy
5690,711,2,14,14,14,0.999636,GPU,blocks/blk_0005690.npy
5691,711,3,14,14,14,0.999636,GPU,blocks/blk_0005691.npy
5692,711,4,14,14,14,0.999636,GPU,blocks/blk_0005692.npy
5693,711,5,14,14,14,0.998907,GPU,blocks/blk_0005693.npy
5694,711,6,14,14,14,0.999636,GPU,blocks/blk_0005694.npy
5695,711,7,14,14,14,0.999636,GPU,blocks/blk_0005695.npy
5696,712,0,14,14,14,0.995991,GPU,blocks/blk_0005696.npy
5697,712,1,14,14,14,0.994534,GPU,blocks/blk_0005697.npy
5698,712,2,14,14,14,0.992347,GPU,blocks/blk_0005698.npy
5699,712,3,14,14,14,0.994169,GPU,blocks/blk_0005699.npy
5700,712,4,14,14,14,0.989431,GPU,blocks/blk_0005700.npy
5701,712,5,14,14,14,0.990525,GPU,blocks/blk_0005701.npy
5702,712,6,14,14,14,0.995627,GPU,blocks/blk_0005702.npy
5703,712,7,14,14,14,0.996356,GPU,blocks/blk_0005703.npy
5704,713,0,14,14,14,0.999636,GPU,blocks/blk_0005704.npy
5705,713,1,14,14,14,1.000000,GPU,blocks/blk_0005705.npy
5706,713,2,14,14,14,0.978499,GPU,blocks/blk_0005706.npy
5707,713,3,14,14,14,0.995991,GPU,blocks/blk_0005707.npy
5708,713,4,14,14,14,0.996720,GPU,blocks/blk_0005708.npy
5709,713,5,14,14,14,1.000000,GPU,blocks/blk_0005709.npy
5710,713,6,14,14,14,0.937318,GPU,blocks/blk_0005710.npy
5711,713,7,14,14,14,0.982872,GPU,blocks/blk_0005711.npy
5712,714,0,14,14,14,1.000000,GPU,blocks/blk_0005712.npy
5713,714,1,14,14,14,0.999271,GPU,blocks/blk_0005713.npy
5714,714,2,14,14,14,1.000000,GPU,blocks/blk_0005714.npy
5715,714,3,14,14,14,1.000000,GPU,blocks/blk_0005715.npy
5716,714,4,14,14,14,1.000000,GPU,blocks/blk_0005716.npy
5717,714,5,14,14,14,0.985058,GPU,blocks/blk_0005717.npy
5718,714,6,14,14,14,1.000000,GPU,blocks/blk_0005718.npy
5719,714,7,14,14,14,1.000000,GPU,blocks/blk_0005719.npy
5720,715,0,14,14,14,0.999636,GPU,blocks/blk_0005720.npy
5721,715,1,14,14,14,0.915452,GPU,blocks/blk_0005721.npy
5722,715,2,14,14,14,0.997813,GPU,blocks/blk_0005722.npy
5723,715,3,14,14,14,0.741983,GPU,blocks/blk_0005723.npy
5724,715,4,14,14,14,0.991254,GPU,blocks/blk_0005724.npy
5725,715,5,14,14,14,0.796283,GPU,blocks/blk_0005725.npy
5726,715,6,14,14,14,0.982507,GPU,blocks/blk_0005726.npy
5727,715,7,14,14,14,0.773324,GPU,blocks/blk_0005727.npy
5728,716,0,14,14,14,1.000000,GPU,blocks/blk_0005728.npy
5729,716,1,14,14,14,1.000000,GPU,blocks/blk_0005729.npy
5730,716,2,14,14,14,0.548105,GPU,blocks/blk_0005730.npy
5731,716,3,14,14,14,0.625000,GPU,blocks/blk_0005731.npy
5732,716,4,14,14,14,1.000000,GPU,blocks/blk_0005732.npy
5733,716,5,14,14,14,1.000000,GPU,blocks/blk_0005733.npy
5734,716,6,14,14,14,0.613703,GPU,blocks/blk_0005734.npy
5735,716,7,14,14,14,0.471574,GPU,blocks/blk_0005735.npy
5736,717,0,14,14,14,1.000000,GPU,blocks/blk_0005736.npy
5737,717,1,14,14,14,0.994169,GPU,blocks/blk_0005737.npy
5738,717,2,14,14,14,0.985058,GPU,blocks/blk_0005738.npy
5739,717,3,14,14,14,0.933673,GPU,blocks/blk_0005739.npy
5740,717,4,14,14,14,0.988338,GPU,blocks/blk_0005740.npy
5741,717,5,14,14,14,0.903426,GPU,blocks/blk_0005741.npy
5742,717,6,14,14,14,0.959913,GPU,blocks/blk_0005742.npy
5743,717,7,14,14,14,0.765306,GPU,blocks/blk_0005743.npy
5744,718,0,14,14,14,0.524417,GPU,blocks/blk_0005744.npy
5745,718,1,14,14,14,0.479227,GPU,blocks/blk_0005745.npy
5746,718,2,14,14,14,0.598761,GPU,blocks/blk_0005746.npy
5747,718,3,14,14,14,0.653426,GPU,blocks/blk_0005747.npy
5748,718,4,14,14,14,0.414723,GPU,blocks/blk_0005748.npy
5749,718,5,14,14,14,0.373178,GPU,blocks/blk_0005749.npy
5750,718,6,14,14,14,0.305758,GPU,blocks/blk_0005750.npy
5751,718,7,14,14,14,0.538994,GPU,blocks/blk_0005751.npy
5752,719,0,14,14,14,0.997813,GPU,blocks/blk_0005752.npy
5753,719,1,14,14,14,0.999271,GPU,blocks/blk_0005753.npy
5754,719,2,14,14,14,0.999636,GPU,blocks/blk_0005754.npy
5755,719,3,14,14,14,0.998542,GPU,blocks/blk_0005755.npy
5756,719,4,14,14,14,0.998542,GPU,blocks/blk_0005756.npy
5757,719,5,14,14,14,0.999636,GPU,blocks/blk_0005757.npy
5758,719,6,14,14,14,1.000000,GPU,blocks/blk_0005758.npy
5759,719,7,14,14,14,1.000000,GPU,blocks/blk_0005759.npy
5760,720,0,14,14,14,0.999636,GPU,blocks/blk_0005760.npy
5761,720,1,14,14,14,0.999636,GPU,blocks/blk_0005761.npy
5762,720,2,14,14,14,0.999271,GPU,blocks/blk_0005762.npy
5763,720,3,14,14,14,1.000000,GPU,blocks/blk_0005763.npy
5764,720,4,14,14,14,1.000000,GPU,blocks/blk_0005764.npy
5765,720,5,14,14,14,1.000000,GPU,blocks/blk_0005765.npy
5766,720,6,14,14,14,0.999271,GPU,blocks/blk_0005766.npy
5767,720,7,14,14,14,1.000000,GPU,blocks/blk_0005767.npy
5768,721,0,14,14,14,0.998178,GPU,blocks/blk_0005768.npy
5769,721,1,14,14,14,0.998907,GPU,blocks/blk_0005769.npy
5770,721,2,14,14,14,1.000000,GPU,blocks/blk_0005770.npy
5771,721,3,14,14,14,1.000000,GPU,blocks/blk_0005771.npy
5772,721,4,14,14,14,0.998907,GPU,blocks/blk_0005772.npy
5773,721,5,14,14,14,1.000000,GPU,blocks/blk_0005773.npy
5774,721,6,14,14,14,1.000000,GPU,blocks/blk_0005774.npy
5775,721,7,14,14,14,1.000000,GPU,blocks/blk_0005775.npy
5776,722,0,14,14,14,0.997813,GPU,blocks/blk_0005776.npy
5777,722,1,14,14,14,0.966108,GPU,blocks/blk_0005777.npy
5778,722,2,14,14,14,0.489431,GPU,blocks/blk_0005778.npy
5779,722,3,14,14,14,0.765306,GPU,blocks/blk_0005779.npy
5780,722,4,14,14,14,0.996720,GPU,blocks/blk_0005780.npy
5781,722,5,14,14,14,0.933309,GPU,blocks/blk_0005781.npy
5782,722,6,14,14,14,0.840743,GPU,blocks/blk_0005782.npy
5783,722,7,14,14,14,0.853499,GPU,blocks/blk_0005783.npy
5784,723,0,14,14,14,0.746356,GPU,blocks/blk_0005784.npy
5785,723,1,14,14,14,0.797376,GPU,blocks/blk_0005785.npy
5786,723,2,14,14,14,0.997085,GPU,blocks/blk_0005786.npy
5787,723,3,14,14,14,0.731050,GPU,blocks/blk_0005787.npy
5788,723,4,14,14,14,0.870262,GPU,blocks/blk_0005788.npy
5789,723,5,14,14,14,0.959184,GPU,blocks/blk_0005789.npy
5790,723,6,14,14,14,1.000000,GPU,blocks/blk_0005790.npy
5791,723,7,14,14,14,0.861880,GPU,blocks/blk_0005791.npy
5792,724,0,14,14,14,0.692420,GPU,blocks/blk_0005792.npy
5793,724,1,14,14,14,0.688411,GPU,blocks/blk_0005793.npy
5794,724,2,14,14,14,0.898688,GPU,blocks/blk_0005794.npy
5795,724,3,14,14,14,0.575073,GPU,blocks/blk_0005795.npy
5796,724,4,14,14,14,0.507653,GPU,blocks/blk_0005796.npy
5797,724,5,14,14,14,0.658528,GPU,blocks/blk_0005797.npy
5798,724,6,14,14,14,0.586370,GPU,blocks/blk_0005798.npy
5799,724,7,14,14,14,0.676020,GPU,blocks/blk_0005799.npy
5800,725,0,14,14,14,0.991983,GPU,blocks/blk_0005800.npy
5801,725,1,14,14,14,0.996356,GPU,blocks/blk_0005801.npy
5802,725,2,14,14,14,0.879009,GPU,blocks/blk_0005802.npy
5803,725,3,14,14,14,0.624271,GPU,blocks/blk_0005803.npy
5804,725,4,14,14,14,0.971574,GPU,blocks/blk_0005804.npy
5805,725,5,14,14,14,0.969023,GPU,blocks/blk_0005805.npy
5806,725,6,14,14,14,0.738703,GPU,blocks/blk_0005806.npy
5807,725,7,14,14,14,0.378280,GPU,blocks/blk_0005807.npy
5808,726,0,14,14,14,0.996720,GPU,blocks/blk_0005808.npy
5809,726,1,14,14,14,0.985787,GPU,blocks/blk_0005809.npy
5810,726,2,14,14,14,0.994898,GPU,blocks/blk_0005810.npy
5811,726,3,14,14,14,0.971210,GPU,blocks/blk_0005811.npy
5812,726,4,14,14,14,0.979956,GPU,blocks/blk_0005812.npy
5813,726,5,14,14,14,0.939504,GPU,blocks/blk_0005813.npy
5814,726,6,14,14,14,0.939140,GPU,blocks/blk_0005814.npy
5815,726,7,14,14,14,0.876093,GPU,blocks/blk_0005815.npy
5816,727,0,14,14,14,0.999636,GPU,blocks/blk_0005816.npy
5817,727,1,14,14,14,0.999636,GPU,blocks/blk_0005817.npy
5818,727,2,14,14,14,0.999636,GPU,blocks/blk_0005818.npy
5819,727,3,14,14,14,1.000000,GPU,blocks/blk_0005819.npy
5820,727,4,14,14,14,1.000000,GPU,blocks/blk_0005820.npy
5821,727,5,14,14,14,0.999271,GPU,blocks/blk_0005821.npy
5822,727,6,14,14,14,0.965015,GPU,blocks/blk_0005822.npy
5823,727,7,14,14,14,0.962828,GPU,blocks/blk_0005823.npy
5824,728,0,14,14,14,0.975583,GPU,blocks/blk_0005824.npy
5825,728,1,14,14,14,1.000000,GPU,blocks/blk_0005825.npy
5826,728,2,14,14,14,0.987974,GPU,blocks/blk_0005826.npy
5827,728,3,14,14,14,1.000000,GPU,blocks/blk_0005827.npy
5828,728,4,14,14,14,0.959184,GPU,blocks/blk_0005828.npy
5829,728,5,14,14,14,1.000000,GPU,blocks/blk_0005829.npy
5830,728,6,14,14,14,0.893950,GPU,blocks/blk_0005830.npy
5831,728,7,14,14,14,0.995991,GPU,blocks/blk_0005831.npy
5832,729,0,14,14,14,0.999271,GPU,blocks/blk_0005832.npy
5833,729,1,14,14,14,0.998907,GPU,blocks/blk_0005833.npy
5834,729,2,14,14,14,1.000000,GPU,blocks/blk_0005834.npy
5835,729,3,14,14,14,1.000000,GPU,blocks/blk_0005835.npy
5836,729,4,14,14,14,1.000000,GPU,blocks/blk_0005836.npy
5837,729,5,14,14,14,1.000000,GPU,blocks/blk_0005837.npy
5838,729,6,14,14,14,1.000000,GPU,blocks/blk_0005838.npy
5839,729,7,14,14,14,1.000000,GPU,blocks/blk_0005839.npy
5840,730,0,14,14,14,1.000000,GPU,blocks/blk_0005840.npy
5841,730,1,14,14,14,1.000000,GPU,blocks/blk_0005841.npy
5842,730,2,14,14,14,1.000000,GPU,blocks/blk_0005842.npy
5843,730,3,14,14,14,1.000000,GPU,blocks/blk_0005843.npy
5844,730,4,14,14,14,1.000000,GPU,blocks/blk_0005844.npy
